98,98
1485,1485
2903,2903
3186,3186
3570,3570
4097,4097
4400,4400
4789,4789
4986,4986
6570,6570
7467,7467
7676,7676
10146,10146
15020,15020
17150,17150
17292,17292
17587,17587
19171,19171
19259,19259
19327,19327
19943,19943
19962,19962
20421,20421
20608,20608
21162,21162
21705,21705
22825,22825
23105,23105
24728,24728
25349,25349
26752,26752
26997,26997
27180,27180
27495,27495
